,id,vertical,x,y,v01,v02,v03,v04,v05,v06,v07,v08,v09,vsup,vm,area_i,caudal_i,perimetro_i,timestamp,updated,fk_id,user_id
3253,9430,9.0,4.0,-0.096,,,,0.4055,,,,,,,0.406,0.048,0.019,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,862,1
3254,9431,10.0,4.5,-0.072,,,,0.171,,,,,,,0.171,0.025,0.004,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,862,1
3255,9432,11.0,4.7,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.213,2019-02-06 12:39:19,2019-02-06 12:39:19,862,1
3256,9433,1.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3257,9434,2.0,0.5,-0.16,,,,0.481,,,,,,,0.481,0.08,0.038,0.525,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3258,9435,3.0,1.0,-0.216,,,,0.631,,,,,,,0.631,0.108,0.068,0.503,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3259,9436,4.0,1.5,-0.24,,,,0.734,,,,,,,0.734,0.12,0.088,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3260,9437,5.0,2.0,-0.232,,,,0.76,,,,,,,0.76,0.116,0.088,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3261,9438,6.0,2.5,-0.216,,,,0.636,,,,,,,0.636,0.108,0.069,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3262,9439,7.0,3.0,-0.208,,,,0.52,,,,,,,0.52,0.104,0.054,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3263,9440,8.0,3.5,-0.168,,,,0.476,,,,,,,0.476,0.084,0.04,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3264,9441,9.0,4.0,-0.088,,,,0.375,,,,,,,0.375,0.044,0.016,0.506,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3265,9442,10.0,4.5,-0.02,,,,0.182,,,,,,,0.182,0.008,0.001,0.505,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3266,9443,11.0,4.8,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,863,1
3267,9444,1.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3268,9445,2.0,0.5,-0.2,,,,0.481,,,,,,,0.481,0.1,0.048,0.539,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3269,9446,3.0,1.0,-0.224,,,,0.631,,,,,,,0.631,0.112,0.071,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3270,9447,4.0,1.5,-0.24,,,,0.734,,,,,,,0.734,0.12,0.088,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3271,9448,5.0,2.0,-0.224,,,,0.76,,,,,,,0.76,0.112,0.085,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3272,9449,6.0,2.5,-0.168,,,,0.636,,,,,,,0.636,0.084,0.053,0.503,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3273,9450,7.0,3.0,-0.144,,,,0.52,,,,,,,0.52,0.072,0.037,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3274,9451,8.0,3.5,-0.104,,,,0.476,,,,,,,0.476,0.052,0.025,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3275,9452,9.0,4.0,-0.072,,,,0.375,,,,,,,0.375,0.027,0.01,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3276,9453,10.0,4.25,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.26,2019-02-06 12:39:19,2019-02-06 12:39:19,864,1
3277,9454,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3278,9455,2.0,0.0,-0.5,,,,0.2,,,,,,,0.2,0.125,0.025,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3279,9456,3.0,0.5,-0.5,,,,0.308,,,,,,,0.308,0.25,0.077,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3280,9457,4.0,1.0,-0.6,,,,0.741,,,,,,,0.741,0.3,0.222,0.51,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3281,9458,5.0,1.5,-0.65,,,,0.652,,,,,,,0.652,0.325,0.212,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3282,9459,6.0,2.0,-0.7,,,,1.04,,,,,,,1.04,0.35,0.364,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3283,9460,7.0,2.5,-0.7,,,,1.45,,,,,,,1.45,0.35,0.507,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3284,9461,8.0,3.0,-0.57,,,,1.1,,,,,,,1.1,0.285,0.314,0.517,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3285,9462,9.0,3.5,-0.5,,,,0.56,,,,,,,0.56,0.125,0.07,0.505,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3286,9463,10.0,3.5,0.0,,,,,,,,,,,,0.0,,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,865,1
3287,9464,1.0,0.0,0.0,,,,0.1,,,,,,,0.1,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3288,9465,2.0,0.5,-0.2,,,,0.9,,,,,,,0.9,0.1,0.09,0.539,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3289,9466,3.0,1.0,-0.22,,,,0.431,,,,,,,0.431,0.11,0.047,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3290,9467,4.0,1.5,-0.28,,,,0.975,,,,,,,0.975,0.14,0.136,0.504,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3291,9468,5.0,2.0,-0.28,,,,0.94,,,,,,,0.94,0.14,0.132,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3292,9469,6.0,2.5,-0.36,,,,0.989,,,,,,,0.989,0.18,0.178,0.506,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3293,9470,7.0,3.0,-0.36,,,,0.845,,,,,,,0.845,0.18,0.152,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3294,9471,8.0,3.5,-0.2,,,,0.495,,,,,,,0.495,0.1,0.05,0.525,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3295,9472,9.0,4.0,-0.16,,,,0.579,,,,,,,0.579,0.04,0.023,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3296,9473,10.0,4.0,0.0,,,,,,,,,,,,0.0,,0.16,2019-02-06 12:39:19,2019-02-06 12:39:19,866,1
3297,9474,1.0,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3298,9475,2.0,0.5,-0.176,,,,0.739,,,,,,,0.739,0.088,0.065,0.53,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3299,9476,3.0,1.0,-0.232,,,,0.565,,,,,,,0.565,0.116,0.066,0.503,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3300,9477,4.0,1.5,-0.272,,,,1.02,,,,,,,1.02,0.136,0.139,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3301,9478,5.0,2.0,-0.304,,,,1.11,,,,,,,1.11,0.152,0.169,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3302,9479,6.0,2.5,-0.304,,,,0.956,,,,,,,0.956,0.152,0.145,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3303,9480,7.0,3.0,-0.208,,,,0.636,,,,,,,0.636,0.104,0.066,0.509,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3304,9481,8.0,3.5,-0.12,,,,0.565,,,,,,,0.565,0.06,0.034,0.508,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3305,9482,9.0,4.0,-0.04,,,,0.0,,,,,,,0.0,0.013,0.0,0.506,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3306,9483,10.0,4.15,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.155,2019-02-06 12:39:19,2019-02-06 12:39:19,867,1
3307,9484,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3308,9485,2.0,0.0,-0.216,,,,0.25,,,,,,,0.25,0.054,0.014,0.216,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3309,9486,3.0,0.5,-0.208,,,,0.582,,,,,,,0.582,0.104,0.061,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3310,9487,4.0,1.0,-0.168,,,,0.44,,,,,,,0.44,0.084,0.037,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3311,9488,5.0,1.5,-0.268,,,,0.613,,,,,,,0.613,0.134,0.082,0.51,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3312,9489,6.0,2.0,-0.24,,,,0.438,,,,,,,0.438,0.12,0.053,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3313,9490,7.0,2.5,-0.24,,,,1.13,,,,,,,1.13,0.12,0.136,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3314,9491,8.0,3.0,-0.128,,,,0.629,,,,,,,0.629,0.07,0.044,0.512,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3315,9492,9.0,3.6,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.614,2019-02-06 12:39:19,2019-02-06 12:39:19,868,1
3316,9493,1.0,0.0,0.0,,,,0.02,,,,,,,0.02,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3317,9494,2.0,0.5,-0.136,,,,0.652395,,,,,,,0.652,0.068,0.044,0.518,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3318,9495,3.0,1.0,-0.152,,,,0.852885,,,,,,,0.853,0.076,0.065,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3319,9496,4.0,1.5,-0.156,,,,0.867555,,,,,,,0.868,0.078,0.068,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3320,9497,5.0,2.0,-0.152,,,,0.955575,,,,,,,0.956,0.076,0.073,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3321,9498,6.0,2.5,-0.2,,,,0.911565,,,,,,,0.912,0.1,0.091,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3322,9499,7.0,3.0,-0.176,,,,0.618165,,,,,,,0.618,0.088,0.054,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3323,9500,8.0,3.5,-0.124,,,,0.476355,,,,,,,0.476,0.031,0.015,0.503,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3324,9501,9.0,3.5,0.0,,,,,,,,,,,,0.0,,0.124,2019-02-06 12:39:19,2019-02-06 12:39:19,869,1
3325,9502,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3326,9503,2.0,0.0,-0.224,,,,0.44,,,,,,,0.44,0.056,0.025,0.224,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3327,9504,3.0,0.5,-0.268,,,,0.605,,,,,,,0.605,0.134,0.081,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3328,9505,4.0,1.0,-0.3,,,,0.731,,,,,,,0.731,0.15,0.11,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3329,9506,5.0,1.5,-0.216,,,,0.622,,,,,,,0.622,0.108,0.067,0.507,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3330,9507,6.0,2.0,-0.184,,,,0.658,,,,,,,0.658,0.092,0.061,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3331,9508,7.0,2.5,-0.144,,,,0.432,,,,,,,0.432,0.072,0.031,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3332,9509,8.0,3.0,-0.12,,,,0.388,,,,,,,0.388,0.048,0.019,0.501,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3333,9510,9.0,3.3,-0.136,,,,0.4,,,,,,,0.4,0.02,0.008,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3334,9511,10.0,3.3,0.0,,,,,,,,,,,,0.0,,0.136,2019-02-06 12:39:19,2019-02-06 12:39:19,870,1
3335,9512,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3336,9513,2.0,0.0,-0.24,,,,0.0,,,,,,,0.0,0.018,0.0,0.24,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3337,9514,3.0,0.15,-0.3,,,,0.71841,,,,,,,0.718,0.045,0.032,0.162,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3338,9515,4.0,0.3,-0.368,,,,0.87489,,,,,,,0.875,0.055,0.048,0.165,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3339,9516,5.0,0.45,-0.332,,,,0.803985,,,,,,,0.804,0.05,0.04,0.154,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3340,9517,6.0,0.6,-0.328,,,,0.759975,,,,,,,0.76,0.049,0.037,0.15,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3341,9518,7.0,0.75,-0.304,,,,0.70863,,,,,,,0.709,0.046,0.033,0.152,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3342,9519,8.0,0.9,-0.24,,,,0.69885,,,,,,,0.699,0.036,0.025,0.163,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3343,9520,9.0,1.05,-0.26,,,,0.74286,,,,,,,0.743,0.039,0.029,0.151,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3344,9521,10.0,1.2,-0.224,,,,0.75753,,,,,,,0.758,0.017,0.013,0.154,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3345,9522,11.0,1.2,0.0,,,,,,,,,,,,0.0,,0.224,2019-02-06 12:39:19,2019-02-06 12:39:19,871,1
3346,9523,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3347,9524,2.0,0.0,-0.2,,,,0.0,,,,,,,0.0,0.05,0.0,0.2,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3348,9525,3.0,0.5,-0.352,,,,0.808875,,,,,,,0.809,0.176,0.142,0.523,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3349,9526,4.0,1.0,-0.312,,,,0.70374,,,,,,,0.704,0.156,0.11,0.502,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3350,9527,5.0,1.5,-0.196,,,,0.93846,,,,,,,0.938,0.098,0.092,0.513,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3351,9528,6.0,2.0,-0.216,,,,0.642615,,,,,,,0.643,0.108,0.069,0.5,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3352,9529,7.0,2.5,-0.16,,,,0.37611,,,,,,,0.376,0.104,0.039,0.503,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3353,9530,8.0,3.3,-0.136,,,,0.4,,,,,,,0.4,0.054,0.022,0.8,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3354,9531,9.0,3.3,0.0,,,,,,,,,,,,0.0,,0.136,2019-02-06 12:39:19,2019-02-06 12:39:19,872,1
3355,9532,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3356,9533,2.0,0.0,-0.172,,,,0.0,,,,,,,0.0,0.026,0.0,0.172,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3357,9534,3.0,0.3,-0.312,,,,0.71841,,,,,,,0.718,0.094,0.067,0.331,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3358,9535,4.0,0.6,-0.264,,,,0.87489,,,,,,,0.875,0.079,0.069,0.304,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3359,9536,5.0,0.9,-0.32,,,,0.803985,,,,,,,0.804,0.096,0.077,0.305,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3360,9537,6.0,1.2,-0.296,,,,0.759975,,,,,,,0.76,0.089,0.068,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3361,9538,7.0,1.5,-0.24,,,,0.70863,,,,,,,0.709,0.072,0.051,0.305,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3362,9539,8.0,1.8,-0.2,,,,0.69885,,,,,,,0.699,0.06,0.042,0.303,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3363,9540,9.0,2.1,-0.216,,,,0.74286,,,,,,,0.743,0.032,0.024,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3364,9541,10.0,2.1,0.0,,,,,,,,,,,,0.0,,0.216,2019-02-06 12:39:19,2019-02-06 12:39:19,873,1
3365,9542,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3366,9543,2.0,0.0,-0.024,,,,0.0,,,,,,,0.0,0.004,0.0,0.024,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3367,9544,3.0,0.3,-0.096,,,,0.520365,,,,,,,0.52,0.029,0.015,0.309,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3368,9545,4.0,0.6,-0.09,,,,0.87489,,,,,,,0.875,0.027,0.024,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3369,9546,5.0,0.9,-0.108,,,,0.740415,,,,,,,0.74,0.032,0.024,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3370,9547,6.0,1.2,-0.132,,,,0.85533,,,,,,,0.855,0.04,0.034,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3371,9548,7.0,1.5,-0.156,,,,0.87,,,,,,,0.87,0.047,0.041,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3372,9549,8.0,1.8,-0.198,,,,0.945795,,,,,,,0.946,0.059,0.056,0.303,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3373,9550,9.0,2.1,-0.234,,,,0.862665,,,,,,,0.863,0.07,0.06,0.302,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3374,9551,10.0,2.4,-0.246,,,,1.05093,,,,,,,1.051,0.037,0.039,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3375,9552,11.0,2.4,0.0,,,,,,,,,,,,0.0,,0.246,2019-02-06 12:39:19,2019-02-06 12:39:19,874,1
3376,9553,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3377,9554,2.0,0.0,-0.027,,,,0.0,,,,,,,0.0,0.004,0.0,0.027,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3378,9555,3.0,0.3,-0.096,,,,0.55704,,,,,,,0.557,0.029,0.016,0.308,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3379,9556,4.0,0.6,-0.102,,,,0.730635,,,,,,,0.731,0.031,0.023,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3380,9557,5.0,0.9,-0.12,,,,0.71841,,,,,,,0.718,0.036,0.026,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3381,9558,6.0,1.2,-0.126,,,,0.87,,,,,,,0.87,0.038,0.033,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3382,9559,7.0,1.5,-0.156,,,,0.85044,,,,,,,0.85,0.047,0.04,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3383,9560,8.0,1.8,-0.18,,,,0.88956,,,,,,,0.89,0.054,0.048,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3384,9561,9.0,2.1,-0.228,,,,0.8211,,,,,,,0.821,0.068,0.056,0.304,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3385,9562,10.0,2.4,-0.24,,,,1.06071,,,,,,,1.061,0.18,0.191,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3386,9563,11.0,3.6,-0.24,,,,0.86022,,,,,,,0.86,0.144,0.124,1.2,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3387,9564,12.0,3.6,0.0,,,,,,,,,,,,0.0,,0.24,2019-02-06 12:39:19,2019-02-06 12:39:19,875,1
3388,9565,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3389,9566,2.0,0.0,-0.024,,,,0.0,,,,,,,0.0,0.004,0.0,0.024,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3390,9567,3.0,0.3,-0.084,,,,0.388335,,,,,,,0.388,0.025,0.01,0.306,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3391,9568,4.0,0.6,-0.09,,,,0.583935,,,,,,,0.584,0.027,0.016,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3392,9569,5.0,0.9,-0.096,,,,0.676845,,,,,,,0.677,0.029,0.02,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3393,9570,6.0,1.2,-0.12,,,,0.921345,,,,,,,0.921,0.036,0.033,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3394,9571,7.0,1.5,-0.132,,,,0.7722,,,,,,,0.772,0.04,0.031,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3395,9572,8.0,1.8,-0.174,,,,0.901785,,,,,,,0.902,0.052,0.047,0.303,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3396,9573,9.0,2.1,-0.198,,,,0.77709,,,,,,,0.777,0.059,0.046,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3397,9574,10.0,2.4,-0.246,,,,0.994695,,,,,,,0.995,0.184,0.183,0.304,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3398,9575,11.0,3.6,-0.264,,,,0.90912,,,,,,,0.909,0.185,0.168,1.2,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3399,9576,12.0,3.8,0.0,,,,0.42,,,,,,,0.42,0.0,0.0,0.331,2019-02-06 12:39:19,2019-02-06 12:39:19,876,1
3400,9577,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3401,9578,2.0,0.0,-0.024,,,,0.0,,,,,,,0.0,0.004,0.0,0.024,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3402,9579,3.0,0.3,-0.096,,,,0.49347,,,,,,,0.493,0.029,0.014,0.309,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3403,9580,4.0,0.6,-0.096,,,,0.725745,,,,,,,0.726,0.029,0.021,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3404,9581,5.0,0.9,-0.12,,,,0.65484,,,,,,,0.655,0.036,0.024,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3405,9582,6.0,1.2,-0.126,,,,0.818655,,,,,,,0.819,0.038,0.031,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3406,9583,7.0,1.5,-0.15,,,,0.823545,,,,,,,0.824,0.045,0.037,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3407,9584,8.0,1.8,-0.144,,,,0.80643,,,,,,,0.806,0.043,0.035,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3408,9585,9.0,2.1,-0.222,,,,0.789315,,,,,,,0.789,0.067,0.053,0.31,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3409,9586,10.0,2.4,-0.234,,,,1.014255,,,,,,,1.014,0.176,0.178,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3410,9587,11.0,3.6,-0.24,,,,0.911565,,,,,,,0.912,0.168,0.153,1.2,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3411,9588,12.0,3.8,0.0,,,,0.37,,,,,,,0.37,0.0,0.0,0.312,2019-02-06 12:39:19,2019-02-06 12:39:19,877,1
3412,9589,1.0,0.0,0.0,,,,0.49,,,,,,,0.49,0.0,0.0,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3413,9590,2.0,0.38,-0.066,,,,1.01996,,,,,,,1.02,0.025,0.026,0.386,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3414,9591,3.0,0.76,-0.117,,,,0.75427,,,,,,,0.754,0.044,0.033,0.383,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3415,9592,4.0,1.14,-0.135,,,,0.58801,,,,,,,0.588,0.051,0.03,0.38,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3416,9593,5.0,1.52,-0.144,,,,0.784425,,,,,,,0.784,0.055,0.043,0.38,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3417,9594,6.0,1.9,-0.162,,,,0.810505,,,,,,,0.811,0.062,0.05,0.38,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3418,9595,7.0,2.28,-0.174,,,,0.84718,,,,,,,0.847,0.066,0.056,0.38,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3419,9596,8.0,2.66,-0.207,,,,0.84718,,,,,,,0.847,0.079,0.067,0.381,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3420,9597,9.0,3.04,-0.246,,,,0.852885,,,,,,,0.853,0.093,0.079,0.382,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3421,9598,10.0,3.42,-0.255,,,,0.596975,,,,,,,0.597,0.097,0.058,0.38,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3422,9599,11.0,3.8,0.0,,,,0.41,,,,,,,0.41,0.0,0.0,0.458,2019-02-06 12:39:19,2019-02-06 12:39:19,878,1
3423,9600,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3424,9601,2.0,0.0,-0.36,,,,0.422,,,,,,,0.422,0.054,0.023,0.36,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3425,9602,3.0,0.3,-0.4,,,,0.52281,,,,,,,0.523,0.12,0.063,0.303,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3426,9603,4.0,0.6,-0.376,,,,0.94824,,,,,,,0.948,0.113,0.107,0.301,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3427,9604,5.0,0.9,-0.308,,,,0.9678,,,,,,,0.968,0.092,0.089,0.308,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3428,9605,6.0,1.2,-0.32,,,,0.65973,,,,,,,0.66,0.096,0.063,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3429,9606,7.0,1.5,-0.224,,,,0.559485,,,,,,,0.559,0.067,0.037,0.315,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3430,9607,8.0,1.8,-0.192,,,,0.769755,,,,,,,0.77,0.058,0.045,0.302,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3431,9608,9.0,2.1,-0.176,,,,0.808875,,,,,,,0.809,0.053,0.043,0.3,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
3432,9609,10.0,2.4,-0.112,,,,0.818655,,,,,,,0.819,0.034,0.028,0.307,2019-02-06 12:39:19,2019-02-06 12:39:19,879,1
